,OrderID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued
1837,10957,30,25.89,30,0,HILAA,8,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0
1838,10957,35,18.0,40,0,HILAA,8,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0
1839,10957,64,33.25,8,0,HILAA,8,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Wimmers gute Semmelkndel,12,5,20 bags x 4 pieces,33.25,22,80,30,0
1840,10958,5,21.35,20,0,OCEAN,7,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,2,49.56,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1
1841,10958,7,30.0,6,0,OCEAN,7,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,2,49.56,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1842,10958,72,34.8,5,0,OCEAN,7,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00,2,49.56,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0
1843,10959,75,7.75,20,0,GOURL,6,1998-03-18 00:00:00,1998-04-29 00:00:00,1998-03-23 00:00:00,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Rhnbru Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0
1844,10960,24,4.5,10,0,HILAA,3,1998-03-19 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1845,10960,41,9.65,24,0,HILAA,3,1998-03-19 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1846,10961,52,7.0,6,0,QUEEN,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-30 00:00:00,1,104.47,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0
1847,10961,76,18.0,60,0,QUEEN,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-30 00:00:00,1,104.47,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1848,10962,7,30.0,45,0,QUICK,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1849,10962,13,6.0,77,0,QUICK,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Konbu,6,8,2 kg box,6.0,24,0,5,0
1850,10962,53,32.8,20,0,QUICK,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1
1851,10962,69,36.0,9,0,QUICK,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0
1852,10962,76,18.0,44,0,QUICK,8,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1853,10963,60,34.0,2,0,FURIB,9,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-26 00:00:00,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0
1854,10964,18,62.5,6,0,SPECD,3,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00,2,87.38,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0
1855,10964,38,263.5,5,0,SPECD,3,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00,2,87.38,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France,Cte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0
1856,10964,69,36.0,10,0,SPECD,3,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00,2,87.38,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0
1857,10965,51,53.0,16,0,OLDWO,6,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-30 00:00:00,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0
1858,10966,37,26.0,8,0,CHOPS,4,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,Gravad lax,17,8,12 - 500 g pkgs.,26.0,11,50,25,0
1859,10966,56,38.0,12,0,CHOPS,4,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0
1860,10966,62,49.3,12,0,CHOPS,4,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0
1861,10967,19,9.2,12,0,TOMSP,2,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-02 00:00:00,2,62.22,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0
1862,10967,49,20.0,40,0,TOMSP,2,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-02 00:00:00,2,62.22,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany,Maxilaku,23,3,24 - 50 g pkgs.,20.0,10,60,15,0
1863,10968,12,38.0,30,0,ERNSH,1,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0
1864,10968,24,4.5,30,0,ERNSH,1,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1865,10968,64,33.25,4,0,ERNSH,1,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Wimmers gute Semmelkndel,12,5,20 bags x 4 pieces,33.25,22,80,30,0
1866,10969,46,12.0,9,0,COMMI,1,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-03-30 00:00:00,2,0.21,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0
1867,10970,52,7.0,40,0,BOLID,9,1998-03-24 00:00:00,1998-04-07 00:00:00,1998-04-24 00:00:00,1,16.16,Blido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0
1868,10971,29,123.79,14,0,FRANR,2,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-04-02 00:00:00,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1
1869,10972,17,39.0,6,0,LACOR,4,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-26 00:00:00,2,0.02,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1
1870,10972,33,2.5,7,0,LACOR,4,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-26 00:00:00,2,0.02,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France,Geitost,15,4,500 g,2.5,112,0,20,0
1871,10973,26,31.23,5,0,LACOR,6,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00,2,15.17,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France,Gumbr Gummibrchen,11,3,100 - 250 g bags,31.23,15,0,0,0
1872,10973,41,9.65,6,0,LACOR,6,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00,2,15.17,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1873,10973,75,7.75,10,0,LACOR,6,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00,2,15.17,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France,Rhnbru Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0
1874,10974,63,43.9,10,0,SPLIR,3,1998-03-25 00:00:00,1998-04-08 00:00:00,1998-04-03 00:00:00,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0
1875,10975,8,40.0,16,0,BOTTM,1,1998-03-25 00:00:00,1998-04-22 00:00:00,1998-03-27 00:00:00,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0
1876,10975,75,7.75,10,0,BOTTM,1,1998-03-25 00:00:00,1998-04-22 00:00:00,1998-03-27 00:00:00,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Rhnbru Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0
1877,10976,28,45.6,20,0,HILAA,1,1998-03-25 00:00:00,1998-05-06 00:00:00,1998-04-03 00:00:00,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Rssle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1
1878,10977,39,18.0,30,0,FOLKO,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00,3,208.5,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0
1879,10977,47,9.5,30,0,FOLKO,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00,3,208.5,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0
1880,10977,51,53.0,10,0,FOLKO,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00,3,208.5,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0
1881,10977,63,43.9,20,0,FOLKO,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00,3,208.5,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0
1882,10978,8,40.0,20,0,MAISD,9,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0
1883,10978,21,10.0,40,0,MAISD,9,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0
1884,10978,40,18.4,10,0,MAISD,9,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0
1885,10978,44,19.45,6,0,MAISD,9,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0
1886,10979,7,30.0,18,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1887,10979,12,38.0,20,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0
1888,10979,24,4.5,80,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1889,10979,27,43.9,30,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0
1890,10979,31,12.5,24,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0
1891,10979,63,43.9,35,0,ERNSH,8,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0
1892,10980,75,7.75,40,0,FOLKO,4,1998-03-27 00:00:00,1998-05-08 00:00:00,1998-04-17 00:00:00,1,1.26,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Rhnbru Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0
1893,10981,38,263.5,60,0,HANAR,1,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-02 00:00:00,2,193.37,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil,Cte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0
1894,10982,7,30.0,20,0,BOTTM,2,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-08 00:00:00,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1895,10982,43,46.0,9,0,BOTTM,2,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-08 00:00:00,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0
1896,10983,13,6.0,84,0,SAVEA,2,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-06 00:00:00,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Konbu,6,8,2 kg box,6.0,24,0,5,0
1897,10983,57,19.5,15,0,SAVEA,2,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-06 00:00:00,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0
1898,10984,16,17.45,55,0,SAVEA,1,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0
1899,10984,24,4.5,20,0,SAVEA,1,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1900,10984,36,19.0,40,0,SAVEA,1,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0
1901,10985,16,17.45,36,0,HUNGO,2,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0
1902,10985,18,62.5,8,0,HUNGO,2,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0
1903,10985,32,32.0,35,0,HUNGO,2,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0
1904,10986,11,21.0,30,0,OCEAN,8,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00,2,217.86,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0
1905,10986,20,81.0,15,0,OCEAN,8,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00,2,217.86,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0
1906,10986,76,18.0,10,0,OCEAN,8,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00,2,217.86,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1907,10986,77,13.0,15,0,OCEAN,8,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00,2,217.86,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Original Frankfurter grne Soe,12,2,12 boxes,13.0,32,0,15,0
1908,10987,7,30.0,60,0,EASTC,8,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1909,10987,43,46.0,6,0,EASTC,8,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0
1910,10987,72,34.8,20,0,EASTC,8,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0
1911,10988,7,30.0,60,0,RATTC,3,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-10 00:00:00,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0
1912,10988,62,49.3,40,0,RATTC,3,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-10 00:00:00,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0
1913,10989,6,25.0,40,0,QUEDE,2,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00,1,34.76,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Grandma's Boysenberry Spread,3,2,12 - 8 oz jars,25.0,120,0,25,0
1914,10989,11,21.0,15,0,QUEDE,2,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00,1,34.76,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0
1915,10989,41,9.65,4,0,QUEDE,2,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00,1,34.76,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1916,10990,21,10.0,65,0,ERNSH,2,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0
1917,10990,34,14.0,60,0,ERNSH,2,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0
1918,10990,55,24.0,65,0,ERNSH,2,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Pt chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0
1919,10990,61,28.5,66,0,ERNSH,2,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Sirop d'rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0
1920,10991,2,19.0,50,0,QUICK,1,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00,1,38.51,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0
1921,10991,70,15.0,20,0,QUICK,1,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00,1,38.51,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0
1922,10991,76,18.0,90,0,QUICK,1,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00,1,38.51,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1923,10992,72,34.8,2,0,THEBI,1,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-03 00:00:00,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0
1924,10993,29,123.79,50,0,FOLKO,7,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-10 00:00:00,3,8.81,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1
1925,10993,41,9.65,35,0,FOLKO,7,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-10 00:00:00,3,8.81,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1926,10994,59,55.0,18,0,VAFFE,2,1998-04-02 00:00:00,1998-04-16 00:00:00,1998-04-09 00:00:00,3,65.53,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1927,10995,51,53.0,20,0,PERIC,1,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-06 00:00:00,3,46.0,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0
1928,10995,60,34.0,4,0,PERIC,1,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-06 00:00:00,3,46.0,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0
1929,10996,42,14.0,40,0,QUICK,4,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-10 00:00:00,2,1.12,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,1
1930,10997,32,32.0,50,0,LILAS,8,1998-04-03 00:00:00,1998-05-15 00:00:00,1998-04-13 00:00:00,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0
